datasetId,context,scope,cancer,geneA,geneB,eventTimeMonths,transformedTime,coefficient,ciHighCoefficient,ciLowCoefficient,hazardRatio,ciLow,ciHigh,splineDegreesFreedom,diagnostic
pan-cancer_PAN-CANCER_PTEN_TP53_positive,PTEN–TP53 (pan-cancer),pan-cancer,PAN-CANCER,PTEN,TP53,12.75459091,27846.71212,0.3368237817,0.4638782089,0.2097693544,1.40049225,1.23339355,1.590229283,4,natural-spline smooth of scaled Schoenfeld beta(t)
pan-cancer_PAN-CANCER_PTEN_TP53_positive,PTEN–TP53 (pan-cancer),pan-cancer,PAN-CANCER,PTEN,TP53,13.11781293,28579.45455,0.3395726452,0.4650078784,0.214137412,1.404347308,1.238792868,1.592026732,4,natural-spline smooth of scaled Schoenfeld beta(t)
pan-cancer_PAN-CANCER_PTEN_TP53_positive,PTEN–TP53 (pan-cancer),pan-cancer,PAN-CANCER,PTEN,TP53,13.57796269,29312.19697,0.3426238652,0.4669111809,0.2183365495,1.408638824,1.244005667,1.595059725,4,natural-spline smooth of scaled Schoenfeld beta(t)
pan-cancer_PAN-CANCER_PTEN_TP53_positive,PTEN–TP53 (pan-cancer),pan-cancer,PAN-CANCER,PTEN,TP53,14.00318818,30044.93939,0.3459121585,0.4695891573,0.2222351597,1.413278466,1.248865026,1.599336982,4,natural-spline smooth of scaled Schoenfeld beta(t)
pan-cancer_PAN-CANCER_PTEN_TP53_positive,PTEN–TP53 (pan-cancer),pan-cancer,PAN-CANCER,PTEN,TP53,14.46568497,30777.68182,0.3493722421,0.4730203723,0.2257241118,1.418176997,1.253229866,1.604834077,4,natural-spline smooth of scaled Schoenfeld beta(t)
pan-cancer_PAN-CANCER_PTEN_TP53_positive,PTEN–TP53 (pan-cancer),pan-cancer,PAN-CANCER,PTEN,TP53,14.94789425,31510.42424,0.3529388328,0.4771576222,0.2287200433,1.423244085,1.256990087,1.61148743,4,natural-spline smooth of scaled Schoenfeld beta(t)
pan-cancer_PAN-CANCER_PTEN_TP53_positive,PTEN–TP53 (pan-cancer),pan-cancer,PAN-CANCER,PTEN,TP53,15.32236364,32243.16667,0.3565466476,0.4819266297,0.2311666654,1.42838816,1.260069232,1.61919098,4,natural-spline smooth of scaled Schoenfeld beta(t)
pan-cancer_PAN-CANCER_PTEN_TP53_positive,PTEN–TP53 (pan-cancer),pan-cancer,PAN-CANCER,PTEN,TP53,15.78080777,32975.90909,0.3601304033,0.4872269758,0.2330338309,1.433516338,1.262424188,1.627796038,4,natural-spline smooth of scaled Schoenfeld beta(t)
pan-cancer_PAN-CANCER_PTEN_TP53_positive,PTEN–TP53 (pan-cancer),pan-cancer,PAN-CANCER,PTEN,TP53,16.20419467,33708.65152,0.363624817,0.4929350523,0.2343145817,1.438534399,1.264042074,1.637114191,4,natural-spline smooth of scaled Schoenfeld beta(t)
pan-cancer_PAN-CANCER_PTEN_TP53_positive,PTEN–TP53 (pan-cancer),pan-cancer,PAN-CANCER,PTEN,TP53,16.66808025,34441.39394,0.3669646056,0.4989084349,0.2350207762,1.443346832,1.264935049,1.646922566,4,natural-spline smooth of scaled Schoenfeld beta(t)
pan-cancer_PAN-CANCER_PTEN_TP53_positive,PTEN–TP53 (pan-cancer),pan-cancer,PAN-CANCER,PTEN,TP53,17.06294953,35174.13636,0.3700844858,0.5049908995,0.2351780721,1.447856933,1.265134034,1.656970441,4,natural-spline smooth of scaled Schoenfeld beta(t)
pan-cancer_PAN-CANCER_PTEN_TP53_positive,PTEN–TP53 (pan-cancer),pan-cancer,PAN-CANCER,PTEN,TP53,17.49012795,35906.87879,0.3729191748,0.5110173658,0.2348209838,1.45196698,1.26468235,1.666986267,4,natural-spline smooth of scaled Schoenfeld beta(t)
pan-cancer_PAN-CANCER_PTEN_TP53_positive,PTEN–TP53 (pan-cancer),pan-cancer,PAN-CANCER,PTEN,TP53,17.95052504,36639.62121,0.3754033894,0.5168182541,0.2339885247,1.455578461,1.263629992,1.67668437,4,natural-spline smooth of scaled Schoenfeld beta(t)
pan-cancer_PAN-CANCER_PTEN_TP53_positive,PTEN–TP53 (pan-cancer),pan-cancer,PAN-CANCER,PTEN,TP53,18.33342975,37372.36364,0.3774718464,0.5222230059,0.232720687,1.458592379,1.262028929,1.685770966,4,natural-spline smooth of scaled Schoenfeld beta(t)
pan-cancer_PAN-CANCER_PTEN_TP53_positive,PTEN–TP53 (pan-cancer),pan-cancer,PAN-CANCER,PTEN,TP53,18.8347138,38105.10606,0.379059263,0.5270627296,0.2310557963,1.460909611,1.259929537,1.693949407,4,natural-spline smooth of scaled Schoenfeld beta(t)
pan-cancer_PAN-CANCER_PTEN_TP53_positive,PTEN–TP53 (pan-cancer),pan-cancer,PAN-CANCER,PTEN,TP53,19.25424242,38837.84848,0.3801003558,0.5311720796,0.2290286321,1.462431346,1.25737804,1.70092476,4,natural-spline smooth of scaled Schoenfeld beta(t)
pan-cancer_PAN-CANCER_PTEN_TP53_positive,PTEN–TP53 (pan-cancer),pan-cancer,PAN-CANCER,PTEN,TP53,19.72600445,39570.59091,0.3805312239,0.5343928307,0.2266696171,1.463061596,1.254415362,1.706411847,4,natural-spline smooth of scaled Schoenfeld beta(t)
pan-cancer_PAN-CANCER_PTEN_TP53_positive,PTEN–TP53 (pan-cancer),pan-cancer,PAN-CANCER,PTEN,TP53,20.2069697,40303.33333,0.3803245866,0.5366338868,0.2240152863,1.462759304,1.251090144,1.7102403,4,natural-spline smooth of scaled Schoenfeld beta(t)
pan-cancer_PAN-CANCER_PTEN_TP53_positive,PTEN–TP53 (pan-cancer),pan-cancer,PAN-CANCER,PTEN,TP53,20.73276768,41036.07576,0.3794926899,0.5378800135,0.2211053663,1.461542946,1.247454863,1.712372804,4,natural-spline smooth of scaled Schoenfeld beta(t)
pan-cancer_PAN-CANCER_PTEN_TP53_positive,PTEN–TP53 (pan-cancer),pan-cancer,PAN-CANCER,PTEN,TP53,21.20504278,41768.81818,0.3780497443,0.5381298344,0.2179696541,1.45943554,1.24354933,1.712800644,4,natural-spline smooth of scaled Schoenfeld beta(t)
pan-cancer_PAN-CANCER_PTEN_TP53_positive,PTEN–TP53 (pan-cancer),pan-cancer,PAN-CANCER,PTEN,TP53,21.77473375,42501.56061,0.3760099602,0.5373908272,0.2146290932,1.45646164,1.239402109,1.71153534,4,natural-spline smooth of scaled Schoenfeld beta(t)
pan-cancer_PAN-CANCER_PTEN_TP53_positive,PTEN–TP53 (pan-cancer),pan-cancer,PAN-CANCER,PTEN,TP53,22.32301572,43234.30303,0.3733875481,0.5356779599,0.2110971364,1.452647201,1.235032316,1.708606216,4,natural-spline smooth of scaled Schoenfeld beta(t)
pan-cancer_PAN-CANCER_PTEN_TP53_positive,PTEN–TP53 (pan-cancer),pan-cancer,PAN-CANCER,PTEN,TP53,22.91501538,43967.04545,0.3701967185,0.5330126875,0.2073807495,1.448019439,1.230450976,1.704058378,4,natural-spline smooth of scaled Schoenfeld beta(t)
pan-cancer_PAN-CANCER_PTEN_TP53_positive,PTEN–TP53 (pan-cancer),pan-cancer,PAN-CANCER,PTEN,TP53,23.4410665,44699.78788,0.3664516817,0.5294222373,0.2034811261,1.442606695,1.225662024,1.697951012,4,natural-spline smooth of scaled Schoenfeld beta(t)
pan-cancer_PAN-CANCER_PTEN_TP53_positive,PTEN–TP53 (pan-cancer),pan-cancer,PAN-CANCER,PTEN,TP53,24.00342203,45432.5303,0.3621666482,0.5249391279,0.1993941685,1.436438302,1.220663018,1.69035595,4,natural-spline smooth of scaled Schoenfeld beta(t)
pan-cancer_PAN-CANCER_PTEN_TP53_positive,PTEN–TP53 (pan-cancer),pan-cancer,PAN-CANCER,PTEN,TP53,24.66072727,46165.27273,0.3573558284,0.5196008765,0.1951107803,1.429544452,1.215445627,1.681356447,4,natural-spline smooth of scaled Schoenfeld beta(t)
pan-cancer_PAN-CANCER_PTEN_TP53_positive,PTEN–TP53 (pan-cancer),pan-cancer,PAN-CANCER,PTEN,TP53,25.29444028,46898.01515,0.3520334328,0.51344986,0.1906170057,1.421956063,1.209995942,1.671046138,4,natural-spline smooth of scaled Schoenfeld beta(t)
pan-cancer_PAN-CANCER_PTEN_TP53_positive,PTEN–TP53 (pan-cancer),pan-cancer,PAN-CANCER,PTEN,TP53,26.0288816,47630.75758,0.3462136719,0.5065332995,0.1858940443,1.413704652,1.204294652,1.659528124,4,natural-spline smooth of scaled Schoenfeld beta(t)
pan-cancer_PAN-CANCER_PTEN_TP53_positive,PTEN–TP53 (pan-cancer),pan-cancer,PAN-CANCER,PTEN,TP53,26.79409725,48363.5,0.339910756,0.4989033393,0.1809181727,1.404822213,1.19831712,1.646914174,4,natural-spline smooth of scaled Schoenfeld beta(t)
pan-cancer_PAN-CANCER_PTEN_TP53_positive,PTEN–TP53 (pan-cancer),pan-cancer,PAN-CANCER,PTEN,TP53,27.57621212,49096.24242,0.3331388956,0.4906171925,0.1756605986,1.395341092,1.192033412,1.633323984,4,natural-spline smooth of scaled Schoenfeld beta(t)
pan-cancer_PAN-CANCER_PTEN_TP53_positive,PTEN–TP53 (pan-cancer),pan-cancer,PAN-CANCER,PTEN,TP53,28.33238016,49828.98485,0.3259123011,0.4817373162,0.170087286,1.385293875,1.185408316,1.618884475,4,natural-spline smooth of scaled Schoenfeld beta(t)
pan-cancer_PAN-CANCER_PTEN_TP53_positive,PTEN–TP53 (pan-cancer),pan-cancer,PAN-CANCER,PTEN,TP53,29.19533542,50561.72727,0.318245183,0.472331574,0.164158792,1.374713276,1.178401421,1.60372905,4,natural-spline smooth of scaled Schoenfeld beta(t)
pan-cancer_PAN-CANCER_PTEN_TP53_positive,PTEN–TP53 (pan-cancer),pan-cancer,PAN-CANCER,PTEN,TP53,30.0160748,51294.4697,0.3101517517,0.4624733291,0.1578301743,1.363632032,1.170967317,1.58799677,4,natural-spline smooth of scaled Schoenfeld beta(t)
pan-cancer_PAN-CANCER_PTEN_TP53_positive,PTEN–TP53 (pan-cancer),pan-cancer,PAN-CANCER,PTEN,TP53,30.99814141,52027.21212,0.3016462177,0.4522413957,0.1510510396,1.352082799,1.163056018,1.571831336,4,natural-spline smooth of scaled Schoenfeld beta(t)
pan-cancer_PAN-CANCER_PTEN_TP53_positive,PTEN–TP53 (pan-cancer),pan-cancer,PAN-CANCER,PTEN,TP53,31.99229021,52759.95455,0.2927427913,0.4417197627,0.1437658199,1.340098061,1.154613689,1.555379804,4,natural-spline smooth of scaled Schoenfeld beta(t)
pan-cancer_PAN-CANCER_PTEN_TP53_positive,PTEN–TP53 (pan-cancer),pan-cancer,PAN-CANCER,PTEN,TP53,33.00333346,53492.69697,0.2834556831,0.4309969899,0.1359143764,1.327710039,1.1455838,1.538790918,4,natural-spline smooth of scaled Schoenfeld beta(t)
pan-cancer_PAN-CANCER_PTEN_TP53_positive,PTEN–TP53 (pan-cancer),pan-cancer,PAN-CANCER,PTEN,TP53,34.02700102,54225.43939,0.2737991035,0.420165178,0.127433029,1.314950607,1.135908793,1.522212971,4,natural-spline smooth of scaled Schoenfeld beta(t)
pan-cancer_PAN-CANCER_PTEN_TP53_positive,PTEN–TP53 (pan-cancer),pan-cancer,PAN-CANCER,PTEN,TP53,35.03630275,54958.18182,0.2637872629,0.4093184327,0.118256093,1.301851215,1.125532315,1.505791137,4,natural-spline smooth of scaled Schoenfeld beta(t)
pan-cancer_PAN-CANCER_PTEN_TP53_positive,PTEN–TP53 (pan-cancer),pan-cancer,PAN-CANCER,PTEN,TP53,36.17827616,55690.92424,0.2534343717,0.3985507884,0.108317955,1.288442818,1.114402019,1.489664294,4,natural-spline smooth of scaled Schoenfeld beta(t)
pan-cancer_PAN-CANCER_PTEN_TP53_positive,PTEN–TP53 (pan-cancer),pan-cancer,PAN-CANCER,PTEN,TP53,37.29899742,56423.66667,0.2427546404,0.3879536376,0.09755564319,1.274755812,1.102472785,1.473961446,4,natural-spline smooth of scaled Schoenfeld beta(t)
pan-cancer_PAN-CANCER_PTEN_TP53_positive,PTEN–TP53 (pan-cancer),pan-cancer,PAN-CANCER,PTEN,TP53,38.47288493,57156.40909,0.2317622795,0.3776128165,0.08591174241,1.26081997,1.089710149,1.458798011,4,natural-spline smooth of scaled Schoenfeld beta(t)
pan-cancer_PAN-CANCER_PTEN_TP53_positive,PTEN–TP53 (pan-cancer),pan-cancer,PAN-CANCER,PTEN,TP53,39.71637299,57889.15152,0.2204714993,0.367605605,0.07333739355,1.246664393,1.076093543,1.444272313,4,natural-spline smooth of scaled Schoenfeld beta(t)
pan-cancer_PAN-CANCER_PTEN_TP53_positive,PTEN–TP53 (pan-cancer),pan-cancer,PAN-CANCER,PTEN,TP53,40.98446014,58621.89394,0.2088965103,0.3579979833,0.05979503735,1.23231746,1.061618932,1.430462736,4,natural-spline smooth of scaled Schoenfeld beta(t)
pan-cancer_PAN-CANCER_PTEN_TP53_positive,PTEN–TP53 (pan-cancer),pan-cancer,PAN-CANCER,PTEN,TP53,42.37783699,59354.63636,0.197051523,0.3488425021,0.04526054391,1.217806784,1.046300432,1.417425931,4,natural-spline smooth of scaled Schoenfeld beta(t)
pan-cancer_PAN-CANCER_PTEN_TP53_positive,PTEN–TP53 (pan-cancer),pan-cancer,PAN-CANCER,PTEN,TP53,43.92857064,60087.37879,0.1849507478,0.3401770581,0.02972443744,1.20315918,1.030170618,1.40519637,4,natural-spline smooth of scaled Schoenfeld beta(t)
pan-cancer_PAN-CANCER_PTEN_TP53_positive,PTEN–TP53 (pan-cancer),pan-cancer,PAN-CANCER,PTEN,TP53,45.43667523,60820.12121,0.1726083951,0.3320247214,0.01319206867,1.18840063,1.013279468,1.393787305,4,natural-spline smooth of scaled Schoenfeld beta(t)
pan-cancer_PAN-CANCER_PTEN_TP53_positive,PTEN–TP53 (pan-cancer),pan-cancer,PAN-CANCER,PTEN,TP53,47.01391438,61552.86364,0.1600386753,0.3243945831,-0.004317232468,1.173556258,0.9956920734,1.383192984,4,natural-spline smooth of scaled Schoenfeld beta(t)
pan-cancer_PAN-CANCER_PTEN_TP53_positive,PTEN–TP53 (pan-cancer),pan-cancer,PAN-CANCER,PTEN,TP53,48.62207043,62285.60606,0.147255799,0.3172834266,-0.02277182866,1.158650307,0.9774854925,1.373391773,4,natural-spline smooth of scaled Schoenfeld beta(t)
pan-cancer_PAN-CANCER_PTEN_TP53_positive,PTEN–TP53 (pan-cancer),pan-cancer,PAN-CANCER,PTEN,TP53,50.23694918,63018.34848,0.1342739765,0.3106779281,-0.04212997509,1.143706125,0.9587451595,1.364349732,4,natural-spline smooth of scaled Schoenfeld beta(t)
pan-cancer_PAN-CANCER_PTEN_TP53_positive,PTEN–TP53 (pan-cancer),pan-cancer,PAN-CANCER,PTEN,TP53,52.02315075,63751.09091,0.1211074183,0.3045570652,-0.06234222859,1.128746154,0.939561287,1.35602424,4,natural-spline smooth of scaled Schoenfeld beta(t)
pan-cancer_PAN-CANCER_PTEN_TP53_positive,PTEN–TP53 (pan-cancer),pan-cancer,PAN-CANCER,PTEN,TP53,54.01425287,64483.83333,0.1077703349,0.2988944607,-0.08335379097,1.113791917,0.9200255929,1.34836731,4,natural-spline smooth of scaled Schoenfeld beta(t)
pan-cancer_PAN-CANCER_PTEN_TP53_positive,PTEN–TP53 (pan-cancer),pan-cancer,PAN-CANCER,PTEN,TP53,56.58011972,65216.57576,0.09427693655,0.2936604664,-0.1051065933,1.098864019,0.9002285591,1.3413284,4,natural-spline smooth of scaled Schoenfeld beta(t)
pan-cancer_PAN-CANCER_PTEN_TP53_positive,PTEN–TP53 (pan-cancer),pan-cancer,PAN-CANCER,PTEN,TP53,59.32980519,65949.31818,0.08064143386,0.2888238852,-0.1275410175,1.083982148,0.8802573091,1.33485662,4,natural-spline smooth of scaled Schoenfeld beta(t)
pan-cancer_PAN-CANCER_PTEN_TP53_positive,PTEN–TP53 (pan-cancer),pan-cancer,PAN-CANCER,PTEN,TP53,63.05544536,66682.06061,0.0668780372,0.2843532999,-0.1505972255,1.069165072,0.8601940931,1.328902349,4,natural-spline smooth of scaled Schoenfeld beta(t)
pan-cancer_PAN-CANCER_PTEN_TP53_positive,PTEN–TP53 (pan-cancer),pan-cancer,PAN-CANCER,PTEN,TP53,68.67245019,67414.80303,0.05300095703,0.2802180353,-0.1742161212,1.054430654,0.8401153113,1.323418333,4,natural-spline smooth of scaled Schoenfeld beta(t)
pan-cancer_PAN-CANCER_PTEN_TP53_positive,PTEN–TP53 (pan-cancer),pan-cancer,PAN-CANCER,PTEN,TP53,75.49486199,68147.54545,0.03902440379,0.2763888033,-0.1983399958,1.039795858,0.8200909783,1.318360347,4,natural-spline smooth of scaled Schoenfeld beta(t)
pan-cancer_PAN-CANCER_PTEN_TP53_positive,PTEN–TP53 (pan-cancer),pan-cancer,PAN-CANCER,PTEN,TP53,83.77685185,68880.28788,0.0249625879,0.2728380958,-0.22291292,1.025276762,0.8001845263,1.313687536,4,natural-spline smooth of scaled Schoenfeld beta(t)
pan-cancer_PAN-CANCER_PTEN_TP53_positive,PTEN–TP53 (pan-cancer),pan-cancer,PAN-CANCER,PTEN,TP53,94.01691919,69613.0303,0.01082971982,0.2695403861,-0.2478809464,1.010888574,0.7804528535,1.309362511,4,natural-spline smooth of scaled Schoenfeld beta(t)
pan-cancer_PAN-CANCER_PTEN_TP53_positive,PTEN–TP53 (pan-cancer),pan-cancer,PAN-CANCER,PTEN,TP53,110.0057858,70345.77273,-0.003359990016,0.2664721927,-0.2731921728,0.9966456484,0.7609465404,1.305351291,4,natural-spline smooth of scaled Schoenfeld beta(t)
pan-cancer_PAN-CANCER_PTEN_TP53_positive,PTEN–TP53 (pan-cancer),pan-cancer,PAN-CANCER,PTEN,TP53,134.2805707,71078.51515,-0.01759233117,0.2636120512,-0.2987967136,0.9825615104,0.7417101737,1.301623135,4,natural-spline smooth of scaled Schoenfeld beta(t)
pan-cancer_PAN-CANCER_PTEN_TP53_positive,PTEN–TP53 (pan-cancer),pan-cancer,PAN-CANCER,PTEN,TP53,179.7257576,71811.25758,-0.03185309321,0.2609404251,-0.3246466115,0.9686488727,0.7227827316,1.298150326,4,natural-spline smooth of scaled Schoenfeld beta(t)
pan-cancer_PAN-CANCER_PTEN_TP53_positive,PTEN–TP53 (pan-cancer),pan-cancer,PAN-CANCER,PTEN,TP53,420.164,72544,-0.04612806568,0.2584395828,-0.3506957142,0.9549196619,0.7041979987,1.294907913,4,natural-spline smooth of scaled Schoenfeld beta(t)
pan-cancer_PAN-CANCER_CTNNB1_TP53_positive,CTNNB1–TP53 (pan-cancer),pan-cancer,PAN-CANCER,CTNNB1,TP53,0.03,2.5,0.4846794179,0.9282918397,0.04106699612,1.623654411,1.041921908,2.530183525,4,natural-spline smooth of scaled Schoenfeld beta(t)
pan-cancer_PAN-CANCER_CTNNB1_TP53_positive,CTNNB1–TP53 (pan-cancer),pan-cancer,PAN-CANCER,CTNNB1,TP53,0.2628479158,715.6262626,0.4747481868,0.8914476647,0.05804870897,1.607609329,1.059766615,2.438657455,4,natural-spline smooth of scaled Schoenfeld beta(t)
pan-cancer_PAN-CANCER_CTNNB1_TP53_positive,CTNNB1–TP53 (pan-cancer),pan-cancer,PAN-CANCER,CTNNB1,TP53,0.4929775253,1428.752525,0.4648277973,0.8552405186,0.07441507588,1.591740063,1.077253855,2.351939998,4,natural-spline smooth of scaled Schoenfeld beta(t)
pan-cancer_PAN-CANCER_CTNNB1_TP53_positive,CTNNB1–TP53 (pan-cancer),pan-cancer,PAN-CANCER,CTNNB1,TP53,0.7570767954,2141.878788,0.4549290908,0.8198523378,0.09000584372,1.576061622,1.094180678,2.270164595,4,natural-spline smooth of scaled Schoenfeld beta(t)
pan-cancer_PAN-CANCER_CTNNB1_TP53_positive,CTNNB1–TP53 (pan-cancer),pan-cancer,PAN-CANCER,CTNNB1,TP53,1.002942167,2855.005051,0.4450629089,0.7854824488,0.104643369,1.560588368,1.110314567,2.19346492,4,natural-spline smooth of scaled Schoenfeld beta(t)
pan-cancer_PAN-CANCER_CTNNB1_TP53_positive,CTNNB1–TP53 (pan-cancer),pan-cancer,PAN-CANCER,CTNNB1,TP53,1.282027708,3568.131313,0.4352400931,0.7523497887,0.1181303976,1.545334039,1.12539085,2.121980368,4,natural-spline smooth of scaled Schoenfeld beta(t)
pan-cancer_PAN-CANCER_CTNNB1_TP53_positive,CTNNB1–TP53 (pan-cancer),pan-cancer,PAN-CANCER,CTNNB1,TP53,1.588143939,4281.257576,0.425471485,0.7206941671,0.130248803,1.530311769,1.139111762,2.055859826,4,natural-spline smooth of scaled Schoenfeld beta(t)
pan-cancer_PAN-CANCER_CTNNB1_TP53_positive,CTNNB1–TP53 (pan-cancer),pan-cancer,PAN-CANCER,CTNNB1,TP53,1.907678904,4994.383838,0.4157679262,0.690775339,0.1407605133,1.515534112,1.15114893,1.995261938,4,natural-spline smooth of scaled Schoenfeld beta(t)
pan-cancer_PAN-CANCER_CTNNB1_TP53_positive,CTNNB1–TP53 (pan-cancer),pan-cancer,PAN-CANCER,CTNNB1,TP53,2.16992437,5707.510101,0.406140258,0.6628679885,0.1494125275,1.501013067,1.161151897,1.940349261,4,natural-spline smooth of scaled Schoenfeld beta(t)
pan-cancer_PAN-CANCER_CTNNB1_TP53_positive,CTNNB1–TP53 (pan-cancer),pan-cancer,PAN-CANCER,CTNNB1,TP53,2.498995661,6420.636364,0.3965993221,0.6372501356,0.1559485087,1.486760099,1.16876602,1.891272978,4,natural-spline smooth of scaled Schoenfeld beta(t)
pan-cancer_PAN-CANCER_CTNNB1_TP53_positive,CTNNB1–TP53 (pan-cancer),pan-cancer,PAN-CANCER,CTNNB1,TP53,2.794688598,7133.762626,0.3871559601,0.6141825456,0.1601293745,1.472786169,1.173662703,1.848145207,4,natural-spline smooth of scaled Schoenfeld beta(t)
pan-cancer_PAN-CANCER_CTNNB1_TP53_positive,CTNNB1–TP53 (pan-cancer),pan-cancer,PAN-CANCER,CTNNB1,TP53,3.090124054,7846.888889,0.3778210133,0.593878388,0.1617636386,1.45910176,1.175582346,1.810998568,4,natural-spline smooth of scaled Schoenfeld beta(t)
pan-cancer_PAN-CANCER_CTNNB1_TP53_positive,CTNNB1–TP53 (pan-cancer),pan-cancer,PAN-CANCER,CTNNB1,TP53,3.450247406,8560.015152,0.3686053234,0.5764663857,0.1607442612,1.4457169,1.174384595,1.779738397,4,natural-spline smooth of scaled Schoenfeld beta(t)
pan-cancer_PAN-CANCER_CTNNB1_TP53_positive,CTNNB1–TP53 (pan-cancer),pan-cancer,PAN-CANCER,CTNNB1,TP53,3.780992719,9273.141414,0.359519732,0.561956207,0.157083257,1.432641198,1.170093028,1.75410053,4,natural-spline smooth of scaled Schoenfeld beta(t)
pan-cancer_PAN-CANCER_CTNNB1_TP53_positive,CTNNB1–TP53 (pan-cancer),pan-cancer,PAN-CANCER,CTNNB1,TP53,4.080823621,9986.267677,0.3505750804,0.5502184363,0.1509317246,1.419883861,1.162917257,1.733631665,4,natural-spline smooth of scaled Schoenfeld beta(t)
pan-cancer_PAN-CANCER_CTNNB1_TP53_positive,CTNNB1–TP53 (pan-cancer),pan-cancer,PAN-CANCER,CTNNB1,TP53,4.405469743,10699.39394,0.3417822104,0.5409887981,0.1425756227,1.407453735,1.153240289,1.717704486,4,natural-spline smooth of scaled Schoenfeld beta(t)
pan-cancer_PAN-CANCER_CTNNB1_TP53_positive,CTNNB1–TP53 (pan-cancer),pan-cancer,PAN-CANCER,CTNNB1,TP53,4.769431375,11412.5202,0.3331519633,0.5338969918,0.1324069349,1.395359326,1.141572771,1.705565951,4,natural-spline smooth of scaled Schoenfeld beta(t)
pan-cancer_PAN-CANCER_CTNNB1_TP53_positive,CTNNB1–TP53 (pan-cancer),pan-cancer,PAN-CANCER,CTNNB1,TP53,5.063003045,12125.64646,0.3246951808,0.5285103181,0.1208800435,1.383608831,1.128489535,1.696403324,4,natural-spline smooth of scaled Schoenfeld beta(t)
pan-cancer_PAN-CANCER_CTNNB1_TP53_positive,CTNNB1–TP53 (pan-cancer),pan-cancer,PAN-CANCER,CTNNB1,TP53,5.424661779,12838.77273,0.3164227044,0.524378223,0.1084671857,1.372210172,1.114568334,1.689408087,4,natural-spline smooth of scaled Schoenfeld beta(t)
pan-cancer_PAN-CANCER_CTNNB1_TP53_positive,CTNNB1–TP53 (pan-cancer),pan-cancer,PAN-CANCER,CTNNB1,TP53,5.735906681,13551.89899,0.3083453755,0.5210673354,0.09562341566,1.361171023,1.100344613,1.683823896,4,natural-spline smooth of scaled Schoenfeld beta(t)
pan-cancer_PAN-CANCER_CTNNB1_TP53_positive,CTNNB1–TP53 (pan-cancer),pan-cancer,PAN-CANCER,CTNNB1,TP53,6.009778466,14265.02525,0.3004740358,0.518183245,0.08276482661,1.350498841,1.086286313,1.678974592,4,natural-spline smooth of scaled Schoenfeld beta(t)
pan-cancer_PAN-CANCER_CTNNB1_TP53_positive,CTNNB1–TP53 (pan-cancer),pan-cancer,PAN-CANCER,CTNNB1,TP53,6.378002138,14978.15152,0.2928195268,0.5153805273,0.07025852622,1.340200898,1.072785489,1.674275488,4,natural-spline smooth of scaled Schoenfeld beta(t)
pan-cancer_PAN-CANCER_CTNNB1_TP53_positive,CTNNB1–TP53 (pan-cancer),pan-cancer,PAN-CANCER,CTNNB1,TP53,6.715864198,15691.27778,0.28539269,0.5123647535,0.05842062641,1.330284315,1.060160834,1.669233858,4,natural-spline smooth of scaled Schoenfeld beta(t)
pan-cancer_PAN-CANCER_CTNNB1_TP53_positive,CTNNB1–TP53 (pan-cancer),pan-cancer,PAN-CANCER,CTNNB1,TP53,7.035607896,16404.40404,0.2782043669,0.5088902079,0.0475185258,1.320756088,1.048665628,1.663444093,4,natural-spline smooth of scaled Schoenfeld beta(t)
pan-cancer_PAN-CANCER_CTNNB1_TP53_positive,CTNNB1–TP53 (pan-cancer),pan-cancer,PAN-CANCER,CTNNB1,TP53,7.395280886,17117.5303,0.271265399,0.504756095,0.0377747031,1.311623128,1.038497236,1.656581423,4,natural-spline smooth of scaled Schoenfeld beta(t)
pan-cancer_PAN-CANCER_CTNNB1_TP53_positive,CTNNB1–TP53 (pan-cancer),pan-cancer,PAN-CANCER,CTNNB1,TP53,7.755857117,17830.65657,0.2645847255,0.4998151736,0.02935427745,1.302889807,1.029789361,1.648416572,4,natural-spline smooth of scaled Schoenfeld beta(t)
pan-cancer_PAN-CANCER_CTNNB1_TP53_positive,CTNNB1–TP53 (pan-cancer),pan-cancer,PAN-CANCER,CTNNB1,TP53,8.054951272,18543.78283,0.2581583484,0.4940419366,0.02227476022,1.294543791,1.022524695,1.63892729,4,natural-spline smooth of scaled Schoenfeld beta(t)
pan-cancer_PAN-CANCER_CTNNB1_TP53_positive,CTNNB1–TP53 (pan-cancer),pan-cancer,PAN-CANCER,CTNNB1,TP53,8.416432068,19256.90909,0.2519768836,0.4874802772,0.01647348989,1.286566296,1.016609926,1.628208413,4,natural-spline smooth of scaled Schoenfeld beta(t)
